Tarih,TP_DK_USD_S_YTL,TP_DK_USD_A_YTL,TP_DK_EUR_S_YTL,TP_DK_EUR_A_YTL,TP_DK_GBP_S_YTL,TP_DK_GBP_A_YTL,TP_DK_CHF_S_YTL,TP_DK_CHF_A_YTL,TP_DK_JPY_S_YTL,TP_DK_JPY_A_YTL
2017-09-11,3.4123,3.4061,4.1159,4.1085,4.4991,4.4757,3.6144,3.5913,3.1789,3.158
2017-09-12,3.4026,3.3965,4.0869,4.0796,4.4985,4.4752,3.5919,3.569,3.1436,3.123
2017-09-13,3.4326,3.4264,4.1042,4.0969,4.5541,4.5305,3.5942,3.5712,3.1368,3.1162
2017-09-14,3.4402,3.434,4.1215,4.114,4.5782,4.5544,3.593,3.5701,3.1341,3.1135
2017-09-15,3.4606,3.4544,4.1172,4.1098,4.586,4.5622,3.5891,3.5662,3.1403,3.1196
2017-09-18,3.4384,3.4322,4.1036,4.0963,4.6573,4.6331,3.5841,3.5612,3.1059,3.0855
2017-09-19,3.4598,3.4536,4.1324,4.1249,4.6986,4.6742,3.613,3.5899,3.1151,3.0946
2017-09-20,3.4963,3.4901,4.191,4.1835,4.7301,4.7056,3.6435,3.6203,3.1397,3.1191
2017-09-21,3.482,3.4757,4.1801,4.1725,4.7212,4.6968,3.6322,3.609,3.1344,3.1138
2017-09-22,3.5153,3.509,4.1851,4.1775,4.7511,4.7264,3.6218,3.5987,3.1322,3.1116
2017-09-25,3.4925,3.4862,4.1838,4.1763,4.7462,4.7215,3.6131,3.5901,3.126,3.1055
2017-09-26,3.5225,3.5162,4.1893,4.1818,4.7689,4.7442,3.6295,3.6064,3.1482,3.1275
2017-09-27,3.5408,3.5344,4.1823,4.1747,4.7754,4.7507,3.6564,3.6331,3.1763,3.1554
2017-09-28,3.5721,3.5657,4.1966,4.1891,4.7947,4.7698,3.6755,3.652,3.174,3.1531
2017-09-29,3.5784,3.572,4.2099,4.2023,4.7996,4.7747,3.684,3.6605,3.1805,3.1595
2017-10-02,3.5585,3.5521,4.2,4.1924,4.7726,4.7478,3.6763,3.6528,3.1704,3.1495
2017-10-03,3.5822,3.5757,4.2068,4.1992,4.7788,4.754,3.6975,3.6739,3.1816,3.1607
2017-10-04,3.5845,3.578,4.2082,4.2007,4.7601,4.7354,3.6824,3.6589,3.1786,3.1577
2017-10-05,3.5699,3.5634,4.2,4.1924,4.7446,4.72,3.6783,3.6548,3.1808,3.1599
2017-10-06,3.5749,3.5685,4.204,4.1964,4.7243,4.6998,3.672,3.6486,3.1819,3.161
2017-10-09,3.6106,3.6041,4.2244,4.2168,4.7269,4.7024,3.6939,3.6704,3.2038,3.1828
2017-10-10,3.7026,3.6959,4.3461,4.3383,4.8719,4.8467,3.7929,3.7687,3.2949,3.2733
2017-10-11,3.6877,3.681,4.3453,4.3375,4.8706,4.8454,3.782,3.7579,3.2875,3.2658
2017-10-12,3.6819,3.6753,4.3529,4.3451,4.8663,4.8411,3.7866,3.7624,3.2875,3.2659
2017-10-13,3.6514,3.6448,4.3304,4.3226,4.8323,4.8073,3.7582,3.7342,3.2588,3.2374
2017-10-16,3.6544,3.6479,4.322,4.3142,4.8666,4.8414,3.7554,3.7314,3.2683,3.2468
2017-10-17,3.6467,3.6401,4.301,4.2933,4.857,4.8318,3.7467,3.7228,3.2701,3.2486
2017-10-18,3.6612,3.6546,4.3066,4.2989,4.8554,4.8302,3.7534,3.7294,3.2714,3.2499
2017-10-19,3.6815,3.6748,4.3262,4.3184,4.8572,4.832,3.7633,3.7393,3.2759,3.2543
2017-10-20,3.6666,3.66,4.3336,4.3258,4.8391,4.814,3.7588,3.7348,3.262,3.2405
2017-10-23,3.6661,3.6595,4.3297,4.3219,4.8288,4.8038,3.7437,3.7198,3.2442,3.2228
2017-10-24,3.7051,3.6985,4.3524,4.3445,4.891,4.8657,3.7654,3.7413,3.2626,3.2411
2017-10-25,3.7178,3.7111,4.3715,4.3637,4.9107,4.8852,3.7778,3.7537,3.2777,3.2562
2017-10-26,3.7376,3.7309,4.3988,4.3909,4.9371,4.9115,3.7761,3.752,3.2851,3.2634
2017-10-27,3.7729,3.7661,4.4548,4.4468,4.998,4.9721,3.8182,3.7938,3.3268,3.3049
2017-10-30,3.8243,3.8174,4.4458,4.4378,5.0167,4.9906,3.8323,3.8079,3.3598,3.3377
2017-10-31,3.7768,3.77,4.3927,4.3848,4.9784,4.9526,3.7937,3.7695,3.3314,3.3094
2017-11-01,3.7822,3.7754,4.4021,4.3942,5.0057,4.9797,3.8025,3.7783,3.3491,3.3271
2017-11-02,3.8149,3.808,4.4406,4.4326,5.082,5.0556,3.8244,3.8,3.3556,3.3335
2017-11-03,3.8141,3.8072,4.4419,4.4339,5.0612,5.0349,3.8245,3.8001,3.3524,3.3304
2017-11-06,3.8272,3.8204,4.4584,4.4504,5.0093,4.9833,3.8387,3.8142,3.3626,3.3405
2017-11-07,3.866,3.859,4.4868,4.4787,5.0722,5.0459,3.8686,3.8439,3.394,3.3716
2017-11-08,3.8602,3.8532,4.4689,4.4609,5.0832,5.0569,3.8692,3.8445,3.3889,3.3666
2017-11-09,3.8885,3.8815,4.5095,4.5014,5.1167,5.0902,3.9016,3.8767,3.4271,3.4046
2017-11-10,3.8604,3.8535,4.4822,4.4742,5.0728,5.0465,3.8734,3.8486,3.4099,3.3875
2017-11-13,3.8713,3.8644,4.5079,4.4998,5.0991,5.0726,3.9038,3.8789,3.4203,3.3978
2017-11-14,3.8728,3.8659,4.5102,4.5021,5.0778,5.0515,3.8958,3.8709,3.4237,3.4012
2017-11-15,3.8734,3.8664,4.5334,4.5253,5.0836,5.0572,3.9001,3.8752,3.4138,3.3913
2017-11-16,3.8906,3.8836,4.6022,4.5939,5.1313,5.1047,3.952,3.9268,3.4556,3.4329
2017-11-17,3.8753,3.8684,4.5646,4.5564,5.1153,5.0887,3.9191,3.8941,3.4325,3.4099
2017-11-20,3.8862,3.8792,4.5842,4.576,5.1503,5.1236,3.9273,3.9022,3.4608,3.4381
2017-11-21,3.8942,3.8872,4.5853,4.577,5.1686,5.1418,3.9445,3.9193,3.4818,3.4589
2017-11-22,3.9596,3.9525,4.6461,4.6378,5.2516,5.2244,3.9956,3.9701,3.5278,3.5046
2017-11-23,3.9665,3.9594,4.6631,4.6547,5.2653,5.238,4.0181,3.9925,3.5479,3.5245
2017-11-24,3.9241,3.917,4.6459,4.6375,5.2324,5.2052,4.008,3.9825,3.5368,3.5135
2017-11-27,3.9436,3.9365,4.6761,4.6677,5.2586,5.2314,4.0269,4.0012,3.5471,3.5238
2017-11-28,3.9356,3.9285,4.6962,4.6878,5.2585,5.2312,4.0235,3.9978,3.5445,3.5212
2017-11-29,3.9285,3.9214,4.6726,4.6642,5.2378,5.2107,4.0081,3.9825,3.5384,3.5151
2017-11-30,3.9576,3.9505,4.6938,4.6853,5.3137,5.2862,4.0315,4.0058,3.558,3.5346
2017-12-01,3.9461,3.939,4.6747,4.6663,5.3182,5.2906,4.0126,3.987,3.5215,3.4983
2017-12-04,3.9395,3.9324,4.6917,4.6832,5.33,5.3023,4.016,3.9903,3.5112,3.4881
2017-12-05,3.9261,3.9191,4.6556,4.6472,5.2899,5.2625,4.0014,3.9759,3.4857,3.4627
2017-12-06,3.8693,3.8624,4.5887,4.5804,5.2,5.1731,3.9354,3.9103,3.4461,3.4235
2017-12-07,3.8597,3.8528,4.5637,4.5555,5.1775,5.1506,3.9156,3.8906,3.4493,3.4266
2017-12-08,3.8677,3.8608,4.56,4.5518,5.1808,5.1539,3.9107,3.8858,3.4418,3.4192
2017-12-11,3.8616,3.8546,4.5346,4.5265,5.2117,5.1846,3.8833,3.8586,3.4102,3.3877
2017-12-12,3.8344,3.8275,4.521,4.5128,5.1404,5.1138,3.8779,3.8531,3.3889,3.3666
2017-12-13,3.8346,3.8277,4.5167,4.5086,5.1253,5.0988,3.8792,3.8545,3.3882,3.3659
2017-12-14,3.8459,3.839,4.5173,4.5092,5.1392,5.1125,3.8879,3.8631,3.4003,3.378
2017-12-15,3.8392,3.8323,4.5398,4.5316,5.1691,5.1423,3.899,3.8741,3.4138,3.3913
2017-12-18,3.866,3.8591,4.5593,4.5511,5.199,5.172,3.9207,3.8957,3.4547,3.432
2017-12-19,3.8576,3.8507,4.5467,4.5385,5.1598,5.133,3.9099,3.885,3.4332,3.4107
2017-12-20,3.8418,3.8349,4.5353,4.5271,5.1486,5.1219,3.9093,3.8843,3.4209,3.3984
2017-12-21,3.8411,3.8342,4.5475,4.5394,5.1521,5.1254,3.9021,3.8772,3.4036,3.3812
2017-12-22,3.8292,3.8223,4.5463,4.5382,5.1275,5.1009,3.8893,3.8645,3.3817,3.3595
2017-12-25,3.8182,3.8113,4.5253,4.5171,5.1188,5.0923,3.8678,3.8431,3.376,3.3538
2017-12-26,3.8156,3.8087,4.5286,4.5205,5.1142,5.0877,3.8688,3.8441,3.3769,3.3546
2017-12-27,3.8097,3.8029,4.5198,4.5116,5.1012,5.0747,3.8576,3.833,3.3704,3.3482
2017-12-28,3.8265,3.8197,4.5467,4.5385,5.1358,5.1091,3.8766,3.8519,3.3882,3.3659
2017-12-29,3.8173,3.8104,4.556,4.5478,5.1409,5.1142,3.9011,3.8763,3.3918,3.3694
2018-01-02,3.7787,3.7719,4.5237,4.5155,5.1068,5.0803,3.8796,3.8548,3.3642,3.3421
2018-01-03,3.7719,3.7652,4.5457,4.5375,5.1175,5.091,3.8883,3.8635,3.3643,3.3422
2018-01-04,3.7685,3.7617,4.5349,4.5267,5.128,5.1014,3.8799,3.8551,3.3638,3.3417
2018-01-05,3.7668,3.76,4.5351,4.5269,5.1083,5.0818,3.867,3.8423,3.354,3.3319
2018-01-08,3.7523,3.7456,4.5226,4.5144,5.0911,5.0647,3.8512,3.8266,3.323,3.3011
2018-01-09,3.7521,3.7454,4.5011,4.493,5.0892,5.0628,3.8486,3.824,3.3224,3.3005
2018-01-10,3.7621,3.7554,4.4921,4.484,5.1019,5.0754,3.8426,3.8181,3.3434,3.3214
2018-01-11,3.7912,3.7844,4.5337,4.5255,5.1352,5.1085,3.8731,3.8484,3.4011,3.3787
2018-01-12,3.7988,3.7919,4.5369,4.5287,5.1304,5.1038,3.8858,3.861,3.409,3.3866
2018-01-15,3.769,3.7622,4.5599,4.5517,5.1312,5.1046,3.8822,3.8574,3.3973,3.3749
2018-01-16,3.7661,3.7593,4.6098,4.6015,5.1932,5.1663,3.9155,3.8905,3.4103,3.3878
2018-01-17,3.8219,3.815,4.6763,4.6679,5.2717,5.2443,3.9708,3.9454,3.4606,3.4378
2018-01-18,3.8212,3.8143,4.6708,4.6624,5.2746,5.2473,3.9754,3.9501,3.4581,3.4354
2018-01-19,3.8036,3.7967,4.6469,4.6385,5.276,5.2487,3.9619,3.9366,3.4269,3.4044
2018-01-22,3.7845,3.7777,4.645,4.6367,5.2733,5.246,3.9666,3.9413,3.4278,3.4052
2018-01-23,3.8167,3.8098,4.6731,4.6647,5.3113,5.2838,3.9816,3.9562,3.454,3.4313
2018-01-24,3.7942,3.7874,4.6453,4.6369,5.3035,5.276,3.9513,3.9261,3.4336,3.411
2018-01-25,3.7625,3.7558,4.639,4.6307,5.3062,5.2786,3.9584,3.9332,3.4371,3.4145
2018-01-26,3.7489,3.7421,4.6548,4.6465,5.3577,5.3299,3.9881,3.9627,3.4462,3.4236
2018-01-29,3.7438,3.7371,4.664,4.6557,5.3409,5.3132,4.012,3.9864,3.439,3.4164
2018-01-30,3.7796,3.7728,4.6888,4.6804,5.3411,5.3134,4.0439,4.0181,3.4823,3.4594
2018-01-31,3.7863,3.7795,4.6908,4.6824,5.3301,5.3025,4.0576,4.0317,3.4921,3.4691
2018-02-01,3.7608,3.754,4.6812,4.6728,5.3377,5.31,4.0437,4.018,3.4671,3.4443
2018-02-02,3.7635,3.7567,4.6755,4.6671,5.3601,5.3323,4.0448,4.019,3.4417,3.4191
2018-02-05,3.7521,3.7454,4.6879,4.6795,5.3493,5.3216,4.0507,4.0249,3.4247,3.4022
2018-02-06,3.77,3.7632,4.6951,4.6867,5.3249,5.2973,4.0604,4.0345,3.4396,3.417
2018-02-07,3.7854,3.7786,4.6927,4.6843,5.2967,5.2693,4.0629,4.0369,3.4794,3.4565
2018-02-08,3.7782,3.7714,4.6722,4.6638,5.2705,5.2432,4.04,4.0142,3.4711,3.4483
2018-02-09,3.8142,3.8073,4.6713,4.6629,5.3013,5.2738,4.0448,4.0189,3.4865,3.4635
2018-02-12,3.8188,3.8119,4.6833,4.6749,5.3275,5.2999,4.08,4.0539,3.5086,3.4855
2018-02-13,3.8137,3.8068,4.6802,4.6718,5.2915,5.264,4.0754,4.0494,3.518,3.4949
2018-02-14,3.8031,3.7963,4.6878,4.6793,5.2873,5.2599,4.0779,4.0519,3.5381,3.5149
2018-02-15,3.8041,3.7973,4.7022,4.6938,5.289,5.2615,4.0841,4.058,3.5511,3.5278
2018-02-16,3.7789,3.7721,4.7174,4.7089,5.317,5.2894,4.0929,4.0668,3.5574,3.534
2018-02-19,3.7591,3.7523,4.7052,4.6967,5.309,5.2815,4.0909,4.0648,3.5553,3.5319
2018-02-20,3.7599,3.7531,4.6677,4.6593,5.2795,5.2521,4.0619,4.036,3.5371,3.5138
2018-02-21,3.7766,3.7698,4.6659,4.6575,5.2872,5.2597,4.0555,4.0296,3.5358,3.5126
2018-02-22,3.7913,3.7845,4.6725,4.6641,5.3027,5.2752,4.0552,4.0293,3.5329,3.5096
2018-02-23,3.8062,3.7994,4.675,4.6666,5.2945,5.2671,4.0638,4.0378,3.5533,3.5299
2018-02-26,3.7884,3.7816,4.6611,4.6527,5.2989,5.2715,4.0627,4.0367,3.5516,3.5283
2018-02-27,3.7822,3.7754,4.6645,4.6561,5.3207,5.2931,4.0592,4.0333,3.5562,3.5328
2018-02-28,3.7901,3.7833,4.673,4.6646,5.3024,5.2749,4.0547,4.0288,3.5509,3.5275
2018-03-01,3.8065,3.7997,4.6523,4.6439,5.2946,5.2671,4.0512,4.0254,3.5627,3.5393
2018-03-02,3.815,3.8082,4.6518,4.6434,5.2555,5.2282,4.0448,4.019,3.5822,3.5586
2018-03-05,3.8106,3.8038,4.6789,4.6705,5.2601,5.2328,4.0725,4.0465,3.6147,3.5909
2018-03-06,3.823,3.8161,4.7048,4.6963,5.2856,5.2582,4.0901,4.064,3.6305,3.6066
2018-03-07,3.8069,3.8001,4.7015,4.693,5.2803,5.253,4.0588,4.0329,3.5967,3.573
2018-03-08,3.8039,3.7971,4.7239,4.7154,5.2867,5.2593,4.0627,4.0368,3.6091,3.5853
2018-03-09,3.8157,3.8089,4.7277,4.7192,5.3052,5.2777,4.0486,4.0228,3.6067,3.583
2018-03-12,3.8233,3.8164,4.7054,4.6969,5.2909,5.2635,4.0297,4.004,3.5903,3.5667
2018-03-13,3.8219,3.8151,4.7081,4.6997,5.3076,5.2801,4.0336,4.0079,3.5946,3.571
2018-03-14,3.8629,3.856,4.7629,4.7544,5.3742,5.3464,4.0841,4.0581,3.6172,3.5934
2018-03-15,3.8667,3.8597,4.7873,4.7787,5.4082,5.3802,4.101,4.0749,3.6383,3.6143
2018-03-16,3.8945,3.8875,4.8143,4.8057,5.4432,5.415,4.1282,4.1018,3.6826,3.6583
2018-03-19,3.911,3.9039,4.8189,4.8103,5.4685,5.4402,4.1283,4.1019,3.7077,3.6833
2018-03-20,3.9433,3.9362,4.8423,4.8335,5.5191,5.4905,4.1445,4.1181,3.7294,3.7049
2018-03-21,3.9427,3.9356,4.8604,4.8516,5.5439,5.5151,4.1511,4.1246,3.7148,3.6903
2018-03-22,3.9347,3.9276,4.8309,4.8223,5.5332,5.5045,4.1339,4.1075,3.7094,3.685
2018-03-23,3.9157,3.9087,4.8332,4.8245,5.5523,5.5235,4.1421,4.1157,3.7135,3.6891
2018-03-26,3.9679,3.9608,4.8941,4.8853,5.6069,5.5778,4.2001,4.1733,3.7899,3.765
2018-03-27,3.9814,3.9742,4.9339,4.9251,5.6643,5.6349,4.2153,4.1884,3.7981,3.7731
2018-03-28,3.9829,3.9757,4.9503,4.9414,5.6456,5.6163,4.2187,4.1918,3.7792,3.7543
2018-03-29,4.0002,3.9931,4.9589,4.95,5.6737,5.6443,4.2198,4.1929,3.7931,3.7682
2018-03-30,4.0021,3.9949,4.9279,4.9191,5.6354,5.6062,4.1913,4.1645,3.7632,3.7385
2018-04-02,3.956,3.9489,4.8761,4.8673,5.5674,5.5385,4.1592,4.1326,3.7344,3.7098
2018-04-03,3.9648,3.9577,4.8888,4.88,5.5852,5.5562,4.1678,4.1412,3.7389,3.7143
2018-04-04,3.9832,3.976,4.9034,4.8946,5.6115,5.5824,4.1795,4.1528,3.7627,3.7379
2018-04-05,4.0148,4.0076,4.9317,4.9228,5.6542,5.6249,4.1993,4.1725,3.7876,3.7626
2018-04-06,4.0342,4.0269,4.9485,4.9396,5.678,5.6485,4.2061,4.1792,3.7773,3.7525
2018-04-09,4.06,4.0527,4.9677,4.9588,5.6959,5.6663,4.224,4.1971,3.7901,3.7652
2018-04-10,4.0634,4.0561,4.9888,4.9798,5.7418,5.712,4.2433,4.2162,3.8031,3.7781
2018-04-11,4.078,4.0707,5.028,5.019,5.7854,5.7554,4.2768,4.2495,3.8193,3.7942
2018-04-12,4.1528,4.1453,5.1398,5.1305,5.9045,5.8739,4.3456,4.3178,3.8922,3.8666
2018-04-13,4.1358,4.1284,5.1062,5.097,5.8746,5.8441,4.3119,4.2844,3.8753,3.8498
2018-04-16,4.0859,4.0785,5.0369,5.0279,5.8411,5.8108,4.2562,4.2291,3.805,3.78
2018-04-17,4.1034,4.096,5.071,5.0619,5.8697,5.8393,4.2803,4.253,3.8358,3.8105
2018-04-18,4.1054,4.098,5.0838,5.0747,5.8978,5.8672,4.2814,4.2541,3.8453,3.82
2018-04-19,4.1038,4.0964,5.0756,5.0665,5.8495,5.8192,4.248,4.2209,3.835,3.8097
2018-04-20,4.0345,4.0273,4.993,4.9841,5.7399,5.7101,4.1761,4.1494,3.767,3.7422
2018-04-24,4.0405,4.0332,4.976,4.967,5.6908,5.6613,4.163,4.1365,3.7641,3.7394
2018-04-25,4.0922,4.0848,4.9952,4.9862,5.7169,5.6872,4.1933,4.1666,3.7688,3.744
2018-04-26,4.0832,4.0758,4.9809,4.972,5.7054,5.6758,4.1656,4.139,3.75,3.7253
2018-04-27,4.0742,4.0668,4.9592,4.9503,5.6877,5.6582,4.1502,4.1237,3.7372,3.7126
2018-04-30,4.0608,4.0535,4.9049,4.8961,5.6229,5.5937,4.1073,4.0811,3.723,3.6985
2018-05-02,4.0472,4.0399,4.9005,4.8917,5.5702,5.5413,4.1013,4.0751,3.7126,3.6882
2018-05-03,4.1282,4.1208,4.9561,4.9472,5.6395,5.6103,4.157,4.1305,3.7681,3.7433
2018-05-04,4.1984,4.1908,5.0333,5.0243,5.7185,5.6888,4.2204,4.1935,3.8426,3.8173
2018-05-07,4.2626,4.255,5.1003,5.0911,5.79,5.76,4.2783,4.251,3.9185,3.8927
2018-05-08,4.2635,4.2558,5.0838,5.0746,5.7804,5.7504,4.2585,4.2313,3.9111,3.8854
2018-05-09,4.2894,4.2817,5.1012,5.092,5.8118,5.7816,4.2873,4.2599,3.9456,3.9197
2018-05-10,4.2955,4.2878,5.0925,5.0834,5.8274,5.7972,4.2945,4.2671,3.9248,3.899
2018-05-11,4.2743,4.2666,5.076,5.0668,5.8064,5.7763,4.2691,4.2419,3.9035,3.8778
2018-05-14,4.2648,4.2572,5.0848,5.0757,5.7854,5.7554,4.2685,4.2412,3.9112,3.8855
2018-05-15,4.3278,4.32,5.1834,5.1741,5.8873,5.8568,4.3425,4.3148,3.9611,3.935
2018-05-16,4.4024,4.3945,5.246,5.2365,5.9697,5.9387,4.4091,4.381,4.0141,3.9877
2018-05-17,4.4662,4.4581,5.2782,5.2687,6.0345,6.0032,4.4764,4.4479,4.0638,4.0371
2018-05-18,4.4482,4.4402,5.2507,5.2412,6.0213,5.9901,4.4527,4.4243,4.0315,4.005
2018-05-21,4.4732,4.4652,5.2769,5.2674,6.0477,6.0163,4.4848,4.4562,4.0419,4.0153
2018-05-22,4.5616,4.5534,5.3566,5.3469,6.1275,6.0957,4.5741,4.5449,4.1077,4.0807
2018-05-23,4.5863,4.5781,5.4141,5.4043,6.1805,6.1485,4.615,4.5855,4.1422,4.1149
2018-05-24,4.8551,4.8464,5.692,5.6817,6.4975,6.4638,4.9101,4.8788,4.4293,4.4002
2018-05-25,4.7112,4.7028,5.5233,5.5133,6.3186,6.2859,4.7609,4.7305,4.307,4.2786
2018-05-28,4.7292,4.7207,5.5339,5.524,6.3238,6.291,4.7757,4.7452,4.332,4.3035
2018-05-29,4.6048,4.5966,5.3761,5.3665,6.1463,6.1144,4.6498,4.6201,4.2189,4.1911
2018-05-30,4.6045,4.5962,5.3222,5.3127,6.1132,6.0815,4.6391,4.6095,4.2408,4.213
2018-05-31,4.4914,4.4834,5.2158,5.2064,5.9743,5.9433,4.5441,4.5151,4.1376,4.1104
2018-06-01,4.4889,4.4808,5.2525,5.2431,5.9946,5.9635,4.5604,4.5313,4.1346,4.1074
2018-06-04,4.6005,4.5922,5.3782,5.3686,6.1291,6.0973,4.6723,4.6425,4.2214,4.1936
2018-06-05,4.6367,4.6284,5.4312,5.4214,6.2119,6.1797,4.7159,4.6858,4.2423,4.2144
2018-06-06,4.6156,4.6073,5.3978,5.3881,6.174,6.142,4.6901,4.6602,4.2144,4.1867
2018-06-07,4.6178,4.6095,5.4287,5.419,6.2059,6.1737,4.6917,4.6617,4.2034,4.1758
2018-06-08,4.5571,4.5489,5.3877,5.378,6.1376,6.1058,4.65,4.6204,4.1541,4.1268
2018-06-11,4.5105,4.5024,5.3052,5.2956,6.0584,6.027,4.6007,4.5713,4.1339,4.1067
2018-06-12,4.5217,4.5136,5.3319,5.3223,6.0623,6.0308,4.5945,4.5652,4.1208,4.0937
2018-06-13,4.5573,4.5491,5.3723,5.3626,6.1107,6.079,4.6384,4.6088,4.1433,4.116
2018-06-14,4.6568,4.6484,5.472,5.4621,6.2218,6.1896,4.723,4.6929,4.221,4.1932
2018-06-18,4.6568,4.6484,5.472,5.4621,6.2218,6.1896,4.723,4.6929,4.221,4.1932
2018-06-19,4.7236,4.7151,5.4765,5.4667,6.2671,6.2346,4.7509,4.7206,4.2848,4.2566
2018-06-20,4.763,4.7545,5.5068,5.4969,6.291,6.2583,4.7972,4.7666,4.3481,4.3195
2018-06-21,4.7573,4.7488,5.5028,5.4929,6.2721,6.2396,4.7838,4.7533,4.3303,4.3019
2018-06-22,4.7609,4.7524,5.4932,5.4833,6.2675,6.2349,4.7879,4.7574,4.3182,4.2898
2018-06-25,4.7162,4.7077,5.4946,5.4848,6.2799,6.2474,4.7757,4.7453,4.2933,4.2651
2018-06-26,4.648,4.6397,5.4169,5.4071,6.1699,6.1379,4.7162,4.6861,4.2548,4.2268
2018-06-27,4.6824,4.674,5.4674,5.4576,6.2169,6.1847,4.7466,4.7163,4.28,4.2519
2018-06-28,4.6433,4.6349,5.4058,5.396,6.1434,6.1115,4.6952,4.6653,4.2358,4.208
2018-06-29,4.6166,4.6083,5.3406,5.331,6.0535,6.0221,4.6391,4.6095,4.1966,4.169
2018-07-02,4.569,4.5607,5.3188,5.3092,6.0122,5.981,4.6084,4.579,4.139,4.1117
2018-07-03,4.6308,4.6225,5.3901,5.3804,6.1042,6.0726,4.6764,4.6466,4.1906,4.1631
2018-07-04,4.6644,4.656,5.4372,5.4274,6.1574,6.1255,4.7078,4.6778,4.215,4.1872
2018-07-05,4.7071,4.6987,5.483,5.4731,6.2281,6.1958,4.7536,4.7233,4.2714,4.2434
2018-07-06,4.651,4.6427,5.4386,5.4288,6.1713,6.1393,4.6981,4.6681,4.2134,4.1857
2018-07-09,4.6087,4.6004,5.3973,5.3876,6.1108,6.0791,4.654,4.6243,4.1763,4.1488
2018-07-10,4.5385,4.5304,5.343,5.3334,6.0625,6.0311,4.6068,4.5774,4.1189,4.0918
2018-07-11,4.7134,4.705,5.5267,5.5167,6.2573,6.2248,4.7561,4.7258,4.2493,4.2214
2018-07-12,4.7574,4.7488,5.5737,5.5636,6.3167,6.284,4.801,4.7704,4.2908,4.2626
2018-07-13,4.8263,4.8176,5.6334,5.6233,6.3872,6.354,4.8513,4.8204,4.3034,4.2751
2018-07-16,4.8507,4.842,5.6421,5.632,6.3825,6.3494,4.8403,4.8094,4.3166,4.2882
2018-07-17,4.8444,4.8357,5.6701,5.6599,6.4345,6.4012,4.8575,4.8265,4.32,4.2916
2018-07-18,4.8452,4.8365,5.6816,5.6714,6.427,6.3937,4.8819,4.8507,4.3202,4.2917
2018-07-19,4.7994,4.7908,5.578,5.568,6.2732,6.2407,4.8035,4.7729,4.257,4.229
2018-07-20,4.8317,4.823,5.6087,5.5986,6.2963,6.2637,4.8357,4.8048,4.2877,4.2595
2018-07-23,4.8086,4.8,5.6025,5.5924,6.273,6.2404,4.8271,4.7963,4.2888,4.2606
2018-07-24,4.7624,4.7538,5.5785,5.5684,6.2664,6.2339,4.814,4.7833,4.298,4.2697
2018-07-25,4.7861,4.7775,5.5963,5.5862,6.2873,6.2547,4.8274,4.7966,4.315,4.2867
2018-07-26,4.8628,4.854,5.6876,5.6774,6.411,6.3778,4.9126,4.8813,4.3853,4.3564
2018-07-27,4.827,4.8183,5.6559,5.6457,6.3755,6.3424,4.8743,4.8432,4.3685,4.3397
2018-07-30,4.8655,4.8568,5.6601,5.6499,6.383,6.3499,4.894,4.8628,4.3887,4.3598
2018-07-31,4.8938,4.885,5.7137,5.7034,6.431,6.3977,4.9379,4.9064,4.4163,4.3872
2018-08-01,4.9087,4.8999,5.756,5.7456,6.4663,6.4328,4.9802,4.9484,4.4155,4.3864
2018-08-02,4.9312,4.9223,5.7619,5.7515,6.4806,6.447,4.9835,4.9517,4.4131,4.3841
2018-08-03,5.0595,5.0504,5.8806,5.87,6.6277,6.5933,5.1017,5.0691,4.5467,4.5168
2018-08-06,5.087,5.0778,5.89,5.8794,6.6251,6.5907,5.1223,5.0896,4.5657,4.5356
2018-08-07,5.1557,5.1464,5.957,5.9462,6.6941,6.6593,5.1876,5.1545,4.6417,4.6111
2018-08-08,5.2729,5.2634,6.1109,6.0999,6.8482,6.8127,5.3113,5.2774,4.7515,4.7202
2018-08-09,5.2908,5.2813,6.1362,6.1252,6.8363,6.8008,5.3263,5.2923,4.7772,4.7458
2018-08-10,5.4085,5.3988,6.27,6.2588,6.9768,6.9406,5.4545,5.4197,4.8798,4.8477
2018-08-13,5.9496,5.9389,6.8204,6.8081,7.6126,7.5731,5.9961,5.9578,5.3779,5.3425
2018-08-14,6.8922,6.8798,7.8468,7.8327,8.8036,8.758,6.9447,6.9004,6.2602,6.219
2018-08-15,6.5583,6.5465,7.4822,7.4687,8.3984,8.3549,6.6278,6.5856,5.923,5.8841
2018-08-16,6.1471,6.136,6.9626,6.9501,7.8286,7.788,6.1781,6.1387,5.5407,5.5042
2018-08-17,5.8087,5.7982,6.6054,6.5935,7.3936,7.3552,5.8609,5.8235,5.254,5.2195
2018-08-20,6.0052,5.9944,6.839,6.8267,7.6491,7.6094,6.0417,6.0032,5.4415,5.4057
2018-08-27,6.0052,5.9944,6.839,6.8267,7.6491,7.6094,6.0417,6.0032,5.4415,5.4057
2018-08-28,6.2012,6.1901,7.2004,7.1875,7.979,7.9377,6.3204,6.2801,5.5943,5.5575
2018-08-29,6.2298,6.2186,7.2875,7.2744,8.0497,8.008,6.3885,6.3478,5.6212,5.5842
2018-08-31,6.4178,6.4063,7.4869,7.4735,8.277,8.2341,6.5845,6.5425,5.7842,5.7461
2018-09-03,6.5616,6.5498,7.6566,7.6428,8.5505,8.5062,6.8003,6.7569,5.9349,5.8959
